id,name,team,position,rating,match,match_id,match_date,home_away,ERA,top_stats_FotMob rating,top_stats_Minutes played,top_stats_Saves,top_stats_Goals conceded,top_stats_Goals prevented,top_stats_Accurate passes_value,top_stats_Accurate passes_total,top_stats_Accurate long balls_value,top_stats_Accurate long balls_total,top_stats_Diving save,top_stats_Saves inside box,top_stats_Acted as sweeper,top_stats_Punches,top_stats_Throws,top_stats_High claim,top_stats_Recoveries,top_stats_Touches,top_stats_Goals,top_stats_Assists,top_stats_Total shots,top_stats_Shotmap,top_stats_Chances created,attack_Blocked shots,attack_Touches,attack_Successful dribbles_value,attack_Successful dribbles_total,attack_Passes into final third,attack_Accurate crosses_value,attack_Accurate crosses_total,attack_Accurate long balls_value,attack_Accurate long balls_total,attack_Dispossessed,defense_Tackles won_value,defense_Tackles won_total,defense_Clearances,defense_Headed clearance,defense_Interceptions,defense_Defensive actions,defense_Recoveries,defense_Dribbled past,duels_Duels won,duels_Duels lost,duels_Ground duels won_value,duels_Ground duels won_total,duels_Aerial duels won_value,duels_Aerial duels won_total,duels_Was fouled,duels_Fouls committed,attack_Shot accuracy_value,attack_Shot accuracy_total,attack_Big chances missed,attack_Offsides,attack_Corners,defense_Tackles won,defense_Blocks,attack_Touches in opposition box,top_stats_Missed penalty,top_stats_Penalties won,defense_Last man tackle,defense_Clearance off the line,top_stats_Error led to goal,top_stats_xGOT faced,top_stats_Expected goals (xG),top_stats_Expected goals on target (xGOT),top_stats_Expected assists (xA),top_stats_xG + xA,attack_xG Non-penalty,top_stats_Conceded penalty
207383,William Tesillo,8258,Defender,6.9,"Brazil-vs-Colombia_Fri, Nov 12, 2021, 00:30 UTC",3239049,2021-11-12,away,Before Lorenzo,6.89,90.0,,,,34.0,45.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,57.0,,,,,,4.0,11.0,0.0,0.0,1.0,4.0,2.0,4.0,9.0,5.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,
643533,Davinson Sánchez,8258,Defender,6.5,"Brazil-vs-Colombia_Fri, Nov 12, 2021, 00:30 UTC",3239049,2021-11-12,away,Before Lorenzo,6.54,90.0,,,,18.0,27.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,41.0,,,5.0,,,0.0,7.0,0.0,1.0,1.0,3.0,2.0,3.0,9.0,1.0,,4.0,4.0,2.0,3.0,2.0,5.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
859282,Daniel Munoz,8258,Defender,6.9,"Brazil-vs-Colombia_Fri, Nov 12, 2021, 00:30 UTC",3239049,2021-11-12,away,Before Lorenzo,6.93,78.0,,,,20.0,25.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,46.0,,,4.0,,,0.0,3.0,0.0,3.0,6.0,2.0,1.0,1.0,12.0,4.0,1.0,8.0,5.0,7.0,11.0,1.0,2.0,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,
50065,David Ospina,8258,Keeper,7.4,"Brazil-vs-Colombia_Fri, Nov 12, 2021, 00:30 UTC",3239049,2021-11-12,away,Before Lorenzo,7.38,90.0,5.0,1.0,0.0,22.0,33.0,8.0,19.0,4.0,3.0,0.0,1.0,2.0,3.0,11.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50065,David Ospina,8258,Keeper,6.7,"Colombia-vs-Paraguay_Tue, Nov 16, 2021, 23:00 UTC",3239052,2021-11-16,home,Before Lorenzo,6.67,90.0,0.0,0.0,0.0,15.0,18.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155066,Juan Cuadrado,8258,Defender,7.6,"Colombia-vs-Paraguay_Tue, Nov 16, 2021, 23:00 UTC",3239052,2021-11-16,home,Before Lorenzo,7.57,90.0,,,,41.0,47.0,,,,,,,,,,,0.0,0.0,1.0,True,3.0,,86.0,3.0,6.0,,2.0,4.0,2.0,4.0,2.0,2.0,3.0,,,1.0,6.0,4.0,,9.0,9.0,8.0,15.0,1.0,3.0,2.0,2.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,
643533,Davinson Sánchez,8258,Defender,7.1,"Colombia-vs-Paraguay_Tue, Nov 16, 2021, 23:00 UTC",3239052,2021-11-16,home,Before Lorenzo,7.1,90.0,,,,42.0,50.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,57.0,,,,,,3.0,7.0,0.0,2.0,2.0,,,1.0,4.0,6.0,,5.0,4.0,2.0,3.0,3.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,
207383,William Tesillo,8258,Defender,7.5,"Colombia-vs-Paraguay_Tue, Nov 16, 2021, 23:00 UTC",3239052,2021-11-16,home,Before Lorenzo,7.45,90.0,,,,45.0,50.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,62.0,,,,,,3.0,5.0,0.0,1.0,1.0,4.0,2.0,2.0,7.0,2.0,,9.0,3.0,2.0,2.0,7.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,
726475,Yairo Moreno,8258,Defender,7.8,"Colombia-vs-Paraguay_Tue, Nov 16, 2021, 23:00 UTC",3239052,2021-11-16,home,Before Lorenzo,7.8,90.0,,,,38.0,46.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,,74.0,5.0,5.0,,1.0,5.0,3.0,5.0,1.0,0.0,1.0,4.0,4.0,1.0,6.0,6.0,1.0,10.0,3.0,7.0,9.0,3.0,4.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,
164684,James Rodriguez,8258,Midfielder,7.8,"Colombia-vs-Paraguay_Tue, Nov 16, 2021, 23:00 UTC",3239052,2021-11-16,home,Before Lorenzo,7.79,80.0,,,,32.0,42.0,,,,,,,,,,,0.0,0.0,2.0,True,5.0,1.0,57.0,2.0,2.0,,2.0,5.0,2.0,3.0,1.0,,,,,1.0,3.0,9.0,1.0,3.0,6.0,3.0,7.0,0.0,2.0,1.0,2.0,0.0,1.0,,1.0,5.0,0.0,,,,,,,,,,,,,,
207520,Gustavo Cuellar,8258,Midfielder,6.4,"Colombia-vs-Paraguay_Tue, Nov 16, 2021, 23:00 UTC",3239052,2021-11-16,home,Before Lorenzo,6.44,45.0,,,,36.0,40.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,45.0,1.0,1.0,,,,3.0,4.0,0.0,1.0,1.0,,,,2.0,3.0,2.0,2.0,5.0,2.0,5.0,0.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
466672,Jefferson Lerma,8258,Midfielder,6.4,"Colombia-vs-Paraguay_Tue, Nov 16, 2021, 23:00 UTC",3239052,2021-11-16,home,Before Lorenzo,6.42,80.0,,,,41.0,47.0,,,,,,,,,,,0.0,0.0,1.0,True,1.0,,56.0,,,,,,3.0,4.0,2.0,,,1.0,,,3.0,4.0,1.0,2.0,5.0,0.0,4.0,2.0,3.0,,1.0,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,
860914,Luis Diaz,8258,Midfielder,7.0,"Colombia-vs-Paraguay_Tue, Nov 16, 2021, 23:00 UTC",3239052,2021-11-16,home,Before Lorenzo,6.98,90.0,,,,24.0,32.0,,,,,,,,,,,0.0,0.0,2.0,True,2.0,1.0,61.0,6.0,9.0,,1.0,3.0,1.0,3.0,4.0,0.0,1.0,,,,2.0,3.0,1.0,11.0,11.0,11.0,20.0,0.0,2.0,4.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
196484,Luis Muriel,8258,Attacker,6.4,"Colombia-vs-Paraguay_Tue, Nov 16, 2021, 23:00 UTC",3239052,2021-11-16,home,Before Lorenzo,6.41,45.0,,,,11.0,16.0,,,,,,,,,,,0.0,0.0,1.0,True,1.0,1.0,29.0,3.0,4.0,,,,1.0,1.0,1.0,,,,,,1.0,,,7.0,4.0,5.0,8.0,2.0,3.0,2.0,1.0,,,,,,0.0,,,,,,,,,,,,,,
281995,Miguel Borja,8258,Attacker,5.6,"Colombia-vs-Paraguay_Tue, Nov 16, 2021, 23:00 UTC",3239052,2021-11-16,home,Before Lorenzo,5.64,45.0,,,,2.0,5.0,,,,,,,,,,,0.0,0.0,2.0,True,0.0,,10.0,,,,0.0,1.0,,,1.0,,,,,,1.0,,,,4.0,0.0,2.0,0.0,2.0,,1.0,1.0,2.0,,1.0,,0.0,,,,,,,,,,,,,,
149721,J. Chunga,8258,Keeper,6.1,"Colombia-vs-Honduras_Sun, Jan 16, 2022, 22:30 UTC",3792544,2022-01-16,home,Before Lorenzo,6.11,79.0,0.0,1.0,0.0,20.0,24.0,2.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282153,Yerson Candelo,8258,Defender,7.2,"Colombia-vs-Honduras_Sun, Jan 16, 2022, 22:30 UTC",3792544,2022-01-16,home,Before Lorenzo,7.2,69.0,,,,33.0,35.0,,,,,,,,,,,0.0,0.0,1.0,True,1.0,,44.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,,,,2.0,3.0,,3.0,1.0,3.0,4.0,0.0,0.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0
590039,Yeimar Gomez,8258,Defender,7.0,"Colombia-vs-Honduras_Sun, Jan 16, 2022, 22:30 UTC",3792544,2022-01-16,home,Before Lorenzo,6.95,79.0,,,,57.0,62.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,67.0,,,1.0,,,4.0,8.0,0.0,,,1.0,1.0,3.0,7.0,2.0,,1.0,4.0,0.0,3.0,1.0,2.0,,3.0,,,,,,0.0,,,,,,,,,,,,,,
1028441,Homer Martinez,8258,Defender,6.9,"Colombia-vs-Honduras_Sun, Jan 16, 2022, 22:30 UTC",3792544,2022-01-16,home,Before Lorenzo,6.88,90.0,,,,58.0,63.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,,70.0,,,2.0,,,5.0,9.0,0.0,,,1.0,1.0,1.0,4.0,5.0,,1.0,3.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,,,,0.0,,,,,,,,,,,,,,
323438,Fredy Hinestroza,8258,Defender,7.4,"Colombia-vs-Honduras_Sun, Jan 16, 2022, 22:30 UTC",3792544,2022-01-16,home,Before Lorenzo,7.38,90.0,,,,58.0,66.0,,,,,,,,,,,0.0,0.0,0.0,,2.0,,80.0,1.0,2.0,3.0,2.0,5.0,6.0,7.0,0.0,1.0,2.0,,,,3.0,3.0,1.0,3.0,4.0,3.0,6.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
282156,Daniel Giraldo,8258,Midfielder,6.8,"Colombia-vs-Honduras_Sun, Jan 16, 2022, 22:30 UTC",3792544,2022-01-16,home,Before Lorenzo,6.77,45.0,,,,33.0,35.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,1.0,39.0,,,2.0,,,,,0.0,1.0,1.0,,,1.0,3.0,5.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,
1130854,Stiven Vega,8258,Midfielder,7.3,"Colombia-vs-Honduras_Sun, Jan 16, 2022, 22:30 UTC",3792544,2022-01-16,home,Before Lorenzo,7.27,90.0,,,,59.0,60.0,,,,,,,,,,,0.0,0.0,1.0,True,1.0,,68.0,0.0,1.0,3.0,,,3.0,3.0,0.0,1.0,1.0,,,3.0,6.0,3.0,,1.0,2.0,1.0,3.0,0.0,0.0,,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
207617,Juan Quintero,8258,Midfielder,7.9,"Colombia-vs-Honduras_Sun, Jan 16, 2022, 22:30 UTC",3792544,2022-01-16,home,Before Lorenzo,7.87,43.0,,,,38.0,42.0,,,,,,,,,,,1.0,0.0,2.0,True,1.0,,45.0,,,10.0,,,7.0,7.0,0.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,
244298,Yimmi Chara,8258,Midfielder,8.5,"Colombia-vs-Honduras_Sun, Jan 16, 2022, 22:30 UTC",3792544,2022-01-16,home,Before Lorenzo,8.52,90.0,,,,50.0,59.0,,,,,,,,,,,0.0,1.0,0.0,,4.0,,73.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,,,,2.0,8.0,,6.0,2.0,5.0,7.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,
466600,Harold Preciado,8258,Midfielder,8.1,"Colombia-vs-Honduras_Sun, Jan 16, 2022, 22:30 UTC",3792544,2022-01-16,home,Before Lorenzo,8.06,90.0,,,,35.0,40.0,,,,,,,,,,,0.0,1.0,2.0,True,1.0,,60.0,3.0,6.0,1.0,,,,,0.0,,,,,1.0,4.0,1.0,1.0,12.0,8.0,9.0,16.0,3.0,4.0,6.0,3.0,1.0,2.0,,,1.0,0.0,,,,,,,,,,,,,,
281995,Miguel Borja,8258,Attacker,7.0,"Colombia-vs-Honduras_Sun, Jan 16, 2022, 22:30 UTC",3792544,2022-01-16,home,Before Lorenzo,7.01,69.0,,,,18.0,21.0,,,,,,,,,,,0.0,0.0,2.0,True,1.0,,27.0,1.0,2.0,2.0,,,1.0,1.0,0.0,,,1.0,,,1.0,2.0,,2.0,2.0,1.0,2.0,1.0,2.0,,,0.0,2.0,,,,0.0,,,,,,,,,,,,,,
50065,David Ospina,8258,Keeper,5.4,"Colombia-vs-Peru_Fri, Jan 28, 2022, 21:00 UTC",3239057,2022-01-28,home,Before Lorenzo,5.4,90.0,0.0,1.0,0.0,11.0,12.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155066,Juan Cuadrado,8258,Defender,7.5,"Colombia-vs-Peru_Fri, Jan 28, 2022, 21:00 UTC",3239057,2022-01-28,home,Before Lorenzo,7.47,90.0,,,,42.0,44.0,,,,,,,,,,,0.0,0.0,2.0,True,5.0,2.0,74.0,1.0,1.0,,3.0,13.0,2.0,2.0,2.0,0.0,1.0,,,1.0,2.0,4.0,,5.0,2.0,4.0,6.0,1.0,1.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,
496042,Yerry Mina,8258,Defender,7.0,"Colombia-vs-Peru_Fri, Jan 28, 2022, 21:00 UTC",3239057,2022-01-28,home,Before Lorenzo,7.0,90.0,,,,37.0,40.0,,,,,,,,,,,0.0,0.0,2.0,True,0.0,2.0,48.0,,,,,,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,,9.0,4.0,2.0,3.0,7.0,10.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
643533,Davinson Sánchez,8258,Defender,6.5,"Colombia-vs-Peru_Fri, Jan 28, 2022, 21:00 UTC",3239057,2022-01-28,home,Before Lorenzo,6.52,90.0,,,,42.0,44.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,1.0,55.0,,,,,,4.0,5.0,1.0,1.0,2.0,2.0,,3.0,10.0,3.0,1.0,3.0,6.0,2.0,6.0,1.0,3.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,
474673,Johan Mojica,8258,Defender,7.0,"Colombia-vs-Peru_Fri, Jan 28, 2022, 21:00 UTC",3239057,2022-01-28,home,Before Lorenzo,6.95,89.0,,,,50.0,60.0,,,,,,,,,,,0.0,0.0,2.0,True,2.0,,92.0,,,,3.0,13.0,4.0,5.0,1.0,,,1.0,,,1.0,6.0,1.0,4.0,4.0,0.0,2.0,4.0,6.0,,,1.0,2.0,,,1.0,0.0,,,,,,,,,,,,,,
164684,James Rodriguez,8258,Midfielder,7.7,"Colombia-vs-Peru_Fri, Jan 28, 2022, 21:00 UTC",3239057,2022-01-28,home,Before Lorenzo,7.7,90.0,,,,49.0,57.0,,,,,,,,,,,0.0,0.0,6.0,True,9.0,4.0,94.0,1.0,1.0,,4.0,12.0,4.0,6.0,2.0,,,,,,0.0,5.0,3.0,3.0,5.0,2.0,7.0,1.0,1.0,1.0,,0.0,2.0,,,10.0,0.0,,,,,,,,,,,,,,
431323,Wilmar Barrios,8258,Midfielder,7.0,"Colombia-vs-Peru_Fri, Jan 28, 2022, 21:00 UTC",3239057,2022-01-28,home,Before Lorenzo,7.04,89.0,,,,55.0,61.0,,,,,,,,,,,0.0,0.0,0.0,,1.0,,73.0,0.0,2.0,,,,5.0,7.0,0.0,,,,,1.0,1.0,13.0,2.0,2.0,5.0,2.0,6.0,0.0,1.0,2.0,,,,,,,0.0,,,,,,,,,,,,,,
320618,Mateus Uribe,8258,Midfielder,6.5,"Colombia-vs-Peru_Fri, Jan 28, 2022, 21:00 UTC",3239057,2022-01-28,home,Before Lorenzo,6.52,73.0,,,,32.0,38.0,,,,,,,,,,,0.0,0.0,1.0,True,1.0,1.0,47.0,,,,,,3.0,6.0,1.0,1.0,1.0,2.0,1.0,,4.0,6.0,3.0,4.0,6.0,2.0,6.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
860914,Luis Diaz,8258,Midfielder,7.1,"Colombia-vs-Peru_Fri, Jan 28, 2022, 21:00 UTC",3239057,2022-01-28,home,Before Lorenzo,7.12,90.0,,,,31.0,39.0,,,,,,,,,,,0.0,0.0,4.0,True,2.0,1.0,62.0,4.0,7.0,,,,1.0,1.0,1.0,0.0,1.0,,,,2.0,4.0,,12.0,7.0,9.0,14.0,3.0,5.0,4.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,
533775,Rafael Santos Borre,8258,Attacker,6.8,"Colombia-vs-Peru_Fri, Jan 28, 2022, 21:00 UTC",3239057,2022-01-28,home,Before Lorenzo,6.77,66.0,,,,21.0,23.0,,,,,,,,,,,0.0,0.0,1.0,True,2.0,1.0,40.0,1.0,1.0,,1.0,2.0,,,1.0,2.0,2.0,,,1.0,4.0,3.0,,5.0,5.0,3.0,5.0,2.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,
22543,Radamel Falcao,8258,Attacker,6.3,"Colombia-vs-Peru_Fri, Jan 28, 2022, 21:00 UTC",3239057,2022-01-28,home,Before Lorenzo,6.3,66.0,,,,1.0,4.0,,,,,,,,,,,0.0,0.0,7.0,True,0.0,2.0,22.0,0.0,1.0,,,,,,1.0,,,1.0,1.0,,2.0,1.0,,4.0,3.0,0.0,3.0,4.0,4.0,,1.0,1.0,5.0,1.0,2.0,,0.0,,,,,,,,,,,,,,
860914,Luis Diaz,8258,Attacker,6.7,"Argentina-vs-Colombia_Tue, Feb 1, 2022, 23:30 UTC",3239066,2022-02-01,away,Before Lorenzo,6.7,90.0,,,,14.0,16.0,,,,,,,,,,,0.0,0.0,2.0,True,1.0,1.0,36.0,3.0,5.0,1.0,,,1.0,2.0,0.0,,,,,1.0,5.0,1.0,1.0,9.0,8.0,9.0,16.0,0.0,1.0,6.0,4.0,1.0,1.0,,1.0,,0.0,,3.0,,,,,,,,,,,,
281995,Miguel Borja,8258,Attacker,6.8,"Argentina-vs-Colombia_Tue, Feb 1, 2022, 23:30 UTC",3239066,2022-02-01,away,Before Lorenzo,6.8,75.0,,,,9.0,10.0,,,,,,,,,,,0.0,0.0,1.0,True,2.0,,18.0,1.0,1.0,2.0,0.0,1.0,,,0.0,,,2.0,,,3.0,,,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,0.0,,3.0,,,,,,,,,,,,
164684,James Rodriguez,8258,Attacker,6.0,"Argentina-vs-Colombia_Tue, Feb 1, 2022, 23:30 UTC",3239066,2022-02-01,away,Before Lorenzo,5.99,57.0,,,,20.0,25.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,1.0,35.0,,,6.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,,,1.0,3.0,5.0,,1.0,3.0,1.0,4.0,0.0,0.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,
320618,Mateus Uribe,8258,Midfielder,5.9,"Argentina-vs-Colombia_Tue, Feb 1, 2022, 23:30 UTC",3239066,2022-02-01,away,Before Lorenzo,5.88,57.0,,,,14.0,17.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,18.0,,,1.0,,,,,0.0,,,,,,1.0,4.0,2.0,,4.0,0.0,3.0,0.0,1.0,,1.0,,,,,,0.0,,,,,,,,,,,,,,
431323,Wilmar Barrios,8258,Midfielder,6.8,"Argentina-vs-Colombia_Tue, Feb 1, 2022, 23:30 UTC",3239066,2022-02-01,away,Before Lorenzo,6.82,75.0,,,,34.0,39.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,45.0,1.0,1.0,2.0,,,0.0,1.0,0.0,1.0,1.0,,,2.0,5.0,4.0,,3.0,1.0,2.0,3.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
155066,Juan Cuadrado,8258,Midfielder,6.6,"Argentina-vs-Colombia_Tue, Feb 1, 2022, 23:30 UTC",3239066,2022-02-01,away,Before Lorenzo,6.57,90.0,,,,28.0,37.0,,,,,,,,,,,0.0,0.0,0.0,,2.0,,50.0,1.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,,,1.0,,,3.0,2.0,1.0,3.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,,,,,2.0,0.0,1.0,1.0,,,,,,,,,,,,
474673,Johan Mojica,8258,Defender,7.3,"Argentina-vs-Colombia_Tue, Feb 1, 2022, 23:30 UTC",3239066,2022-02-01,away,Before Lorenzo,7.29,90.0,,,,27.0,35.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,66.0,3.0,4.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,7.0,9.0,1.0,8.0,4.0,8.0,12.0,0.0,0.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
207383,William Tesillo,8258,Defender,7.3,"Argentina-vs-Colombia_Tue, Feb 1, 2022, 23:30 UTC",3239066,2022-02-01,away,Before Lorenzo,7.31,90.0,,,,50.0,58.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,,75.0,1.0,1.0,5.0,0.0,1.0,1.0,7.0,1.0,1.0,2.0,6.0,3.0,1.0,11.0,3.0,,5.0,3.0,3.0,5.0,2.0,3.0,,1.0,0.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,
643533,Davinson Sánchez,8258,Defender,6.6,"Argentina-vs-Colombia_Tue, Feb 1, 2022, 23:30 UTC",3239066,2022-02-01,away,Before Lorenzo,6.55,90.0,,,,41.0,51.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,64.0,,,2.0,,,3.0,8.0,0.0,2.0,2.0,4.0,3.0,1.0,12.0,4.0,1.0,5.0,8.0,2.0,7.0,3.0,6.0,,4.0,,,,,,,1.0,,,,,,,,,,,,,
206767,John Medina,8258,Defender,6.6,"Argentina-vs-Colombia_Tue, Feb 1, 2022, 23:30 UTC",3239066,2022-02-01,away,Before Lorenzo,6.62,67.0,,,,14.0,20.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,35.0,1.0,1.0,4.0,,,0.0,2.0,0.0,1.0,2.0,1.0,,,3.0,3.0,1.0,5.0,2.0,5.0,6.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
50207,Camilo Vargas,8258,Keeper,7.1,"Argentina-vs-Colombia_Tue, Feb 1, 2022, 23:30 UTC",3239066,2022-02-01,away,Before Lorenzo,7.08,90.0,4.0,1.0,0.0,15.0,21.0,1.0,7.0,3.0,0.0,0.0,0.0,4.0,0.0,5.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50065,David Ospina,8258,Keeper,6.7,"Colombia-vs-Bolivia_Thu, Mar 24, 2022, 23:30 UTC",3239068,2022-03-24,home,Before Lorenzo,6.7,90.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859282,Daniel Munoz,8258,Defender,7.7,"Colombia-vs-Bolivia_Thu, Mar 24, 2022, 23:30 UTC",3239068,2022-03-24,home,Before Lorenzo,7.67,90.0,,,,43.0,49.0,,,,,,,,,,,0.0,0.0,2.0,True,1.0,,73.0,0.0,2.0,,1.0,1.0,0.0,2.0,1.0,4.0,5.0,,,,8.0,6.0,1.0,7.0,6.0,5.0,11.0,2.0,2.0,,2.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,
834032,Carlos Cuesta,8258,Defender,7.0,"Colombia-vs-Bolivia_Thu, Mar 24, 2022, 23:30 UTC",3239068,2022-03-24,home,Before Lorenzo,6.99,90.0,,,,63.0,67.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,,78.0,0.0,1.0,1.0,,,1.0,3.0,0.0,1.0,1.0,3.0,1.0,,4.0,3.0,,2.0,3.0,1.0,2.0,1.0,3.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,
207383,William Tesillo,8258,Defender,7.8,"Colombia-vs-Bolivia_Thu, Mar 24, 2022, 23:30 UTC",3239068,2022-03-24,home,Before Lorenzo,7.75,90.0,,,,68.0,75.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,81.0,,,5.0,,,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,,4.0,1.0,1.0,2.0,3.0,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
279016,Frank Fabra,8258,Defender,8.2,"Colombia-vs-Bolivia_Thu, Mar 24, 2022, 23:30 UTC",3239068,2022-03-24,home,Before Lorenzo,8.16,90.0,,,,54.0,63.0,,,,,,,,,,,0.0,0.0,0.0,,1.0,,96.0,4.0,8.0,10.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,,4.0,7.0,,11.0,5.0,8.0,13.0,3.0,3.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
155066,Juan Cuadrado,8258,Midfielder,8.4,"Colombia-vs-Bolivia_Thu, Mar 24, 2022, 23:30 UTC",3239068,2022-03-24,home,Before Lorenzo,8.35,74.0,,,,81.0,92.0,,,,,,,,,,,0.0,1.0,2.0,True,3.0,1.0,111.0,,,16.0,1.0,4.0,7.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,4.0,7.0,0.0,0.0,3.0,1.0,1.0,1.0,,,4.0,,,,,,,,,,,,,,,
207520,Gustavo Cuellar,8258,Midfielder,7.7,"Colombia-vs-Bolivia_Thu, Mar 24, 2022, 23:30 UTC",3239068,2022-03-24,home,Before Lorenzo,7.68,90.0,,,,110.0,116.0,,,,,,,,,,,0.0,0.0,0.0,,1.0,,123.0,0.0,1.0,9.0,,,1.0,2.0,0.0,1.0,1.0,1.0,1.0,,3.0,7.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
164684,James Rodriguez,8258,Midfielder,8.0,"Colombia-vs-Bolivia_Thu, Mar 24, 2022, 23:30 UTC",3239068,2022-03-24,home,Before Lorenzo,7.99,74.0,,,,60.0,65.0,,,,,,,,,,,0.0,0.0,4.0,True,3.0,1.0,88.0,3.0,5.0,17.0,2.0,5.0,8.0,9.0,0.0,,,,,1.0,1.0,4.0,,4.0,2.0,4.0,6.0,0.0,0.0,1.0,,1.0,3.0,,,,0.0,,,,,,,,,,,,,,
