match_id,eventId,teamEvent,type,text,time_main,time_added,executor_name,executor_team,assistant_name,assistant_team,title_key,title_value,ERA
4407871.0,,home,YC,Mateus Uribe (Colombia) is shown the yellow card for a bad foul.,45’,,Mateus Uribe,Colombia,,,yellow_card,Yellow card,Copa America
4407871.0,,home,free kick lost,Foul by Mateus Uribe (Colombia).,45’,,Mateus Uribe,Colombia,,,,,Copa America
4407871.0,,away,free kick won,Cristian Martínez (Panama) wins a free kick on the left wing.,45’,,Christian Martinez,Panama,,,,,Copa America
4407871.0,,home,free kick lost,Foul by Jhon Córdoba (Colombia).,44’,,Jhon Cordoba,Colombia,,,,,Copa America
4407871.0,,away,free kick won,Jovani Welch (Panama) wins a free kick in the defensive half.,44’,,Jovani Welch,Panama,,,,,Copa America
4407871.0,,home,free kick lost,Foul by Luis Díaz (Colombia).,42’,,Luis Diaz,Colombia,,,,,Copa America
4407871.0,,away,free kick won,Edgardo Fariña (Panama) wins a free kick in the defensive half.,42’,,Edgardo Farina,Panama,,,,,Copa America
4407871.0,11592029,home,G,"Goal! Colombia 3, Panama 0. Luis Díaz (Colombia) right footed shot from outside the box to the top right corner. Assisted by James Rodríguez with a through ball  following a set piece situation.",41’,,Luis Diaz,Colombia,James Rodriguez,Colombia,goal,Goal!,Copa America
4407871.0,,home,free kick won,Daniel Muñoz (Colombia) wins a free kick in the defensive half.,40’,,Daniel Munoz,Colombia,,,,,Copa America
4407871.0,,away,free kick lost,Foul by Yoel Bárcenas (Panama).,40’,,Edgar Barcenas,Panama,,,,,Copa America
4407871.0,,away,end delay,Delay over. They are ready to continue.,40’,,,,,,,,Copa America
4407871.0,,away,start delay,Delay in match because of an injury James Rodríguez (Colombia).,39’,,,,,,,,Copa America
4407871.0,,home,free kick won,James Rodríguez (Colombia) wins a free kick on the right wing.,38’,,James Rodriguez,Colombia,,,,,Copa America
4407871.0,,away,free kick lost,Foul by Jovani Welch (Panama).,38’,,Jovani Welch,Panama,,,,,Copa America
4407871.0,,home,free kick won,Jhon Arias (Colombia) wins a free kick in the defensive half.,37’,,Jhon Arias,Colombia,,,,,Copa America
4407871.0,,away,free kick lost,Foul by Roderick Miller (Panama).,37’,,Roderick Miller,Panama,,,,,Copa America
4407871.0,,away,attempt blocked,Attempt blocked. Yoel Bárcenas (Panama) right footed shot from outside the box is blocked.,37’,,Edgar Barcenas,Panama,,,,,Copa America
4407871.0,,home,free kick lost,Foul by Carlos Cuesta (Colombia).,36’,,Carlos Cuesta,Colombia,,,,,Copa America
4407871.0,,away,free kick won,José Córdoba (Panama) wins a free kick in the attacking half.,36’,,Jose Cordoba,Panama,,,,,Copa America
4407871.0,,away,attempt blocked,Attempt blocked. César Blackman (Panama) right footed shot from outside the box is blocked.,36’,,Cesar Blackman,Panama,,,,,Copa America
4407871.0,,home,free kick lost,Foul by Luis Díaz (Colombia).,35’,,Luis Diaz,Colombia,,,,,Copa America
4407871.0,,away,free kick won,Jovani Welch (Panama) wins a free kick in the attacking half.,35’,,Jovani Welch,Panama,,,,,Copa America
4407871.0,,away,attempt saved,Attempt saved. Jovani Welch (Panama) right footed shot from outside the box is saved in the centre of the goal. Assisted by Amir Murillo.,34’,,Jovani Welch,Panama,Michael Murillo,Panama,,,Copa America
4407871.0,,home,free kick won,Jhon Arias (Colombia) wins a free kick in the defensive half.,31’,,Jhon Arias,Colombia,,,,,Copa America
4407871.0,,away,free kick lost,Foul by César Blackman (Panama).,31’,,Cesar Blackman,Panama,,,,,Copa America
4407871.0,,away,corner,"Corner, Colombia. Conceded by José Córdoba.",28’,,Jose Cordoba,Panama,,,,,Copa America
4407871.0,,home,attempt blocked,Attempt blocked. Jhon Arias (Colombia) left footed shot from the left side of the box is blocked. Assisted by Richard Ríos.,28’,,Jhon Arias,Colombia,Richard Rios,Colombia,,,Copa America
4407871.0,,home,free kick won,Richard Ríos (Colombia) wins a free kick in the defensive half.,27’,,Richard Rios,Colombia,,,,,Copa America
4407871.0,,away,free kick lost,Foul by Jovani Welch (Panama).,27’,,Jovani Welch,Panama,,,,,Copa America
4407871.0,,home,corner,"Corner, Panama. Conceded by Daniel Muñoz.",24’,,Daniel Munoz,Colombia,,,,,Copa America
4407871.0,,away,end delay,Delay over. They are ready to continue.,23’,,,,,,,,Copa America
4407871.0,,away,start delay,Delay in match  (Colombia).,23’,,,,,,,,Copa America
4407871.0,,home,corner,"Corner, Panama. Conceded by Camilo Vargas.",21’,,Camilo Vargas,Colombia,,,,,Copa America
4407871.0,,home,free kick lost,Foul by Daniel Muñoz (Colombia).,20’,,Daniel Munoz,Colombia,,,,,Copa America
4407871.0,,away,free kick won,Éric Davis (Panama) wins a free kick in the defensive half.,20’,,Eric Davis,Panama,,,,,Copa America
4407871.0,,away,miss,Attempt missed. Roderick Miller (Panama) header from the left side of the box is too high. Assisted by Éric Davis with a cross following a set piece situation.,19’,,Roderick Miller,Panama,Eric Davis,Panama,,,Copa America
4407871.0,,away,attempt saved,Attempt saved. Roderick Miller (Panama) header from the centre of the box is saved in the top centre of the goal. Assisted by Éric Davis with a cross.,18’,,Roderick Miller,Panama,Eric Davis,Panama,,,Copa America
4407871.0,,home,free kick lost,Foul by Richard Ríos (Colombia).,18’,,Richard Rios,Colombia,,,,,Copa America
4407871.0,,away,free kick won,Cristian Martínez (Panama) wins a free kick on the left wing.,18’,,Christian Martinez,Panama,,,,,Copa America
4407871.0,,away,attempt blocked,Attempt blocked. Cristian Martínez (Panama) right footed shot from the left side of the box is blocked.,18’,,Christian Martinez,Panama,,,,,Copa America
4407871.0,,home,free kick lost,Foul by Jhon Arias (Colombia).,17’,,Jhon Arias,Colombia,,,,,Copa America
4407871.0,,away,free kick won,Amir Murillo (Panama) wins a free kick on the right wing.,17’,,Michael Murillo,Panama,,,,,Copa America
4407871.0,11591995,home,PSG,"Goal! Colombia 2, Panama 0. James Rodríguez (Colombia) converts the penalty with a left footed shot to the top right corner.",15’,,James Rodriguez,Colombia,,,goal,Goal!,Copa America
4407871.0,,home,penalty won,Penalty Colombia. Jhon Arias draws a foul in the penalty area.,13’,,Jhon Arias,Colombia,,,,,Copa America
4407871.0,,away,penalty lost,Penalty conceded by Orlando Mosquera (Panama) after a foul in the penalty area.,13’,,Orlando Mosquera,Panama,,,,,Copa America
4407871.0,,away,miss,Attempt missed. José Fajardo (Panama) left footed shot from outside the box is high and wide to the left. Assisted by Orlando Mosquera.,11’,,Jose Fajardo,Panama,Orlando Mosquera,Panama,,,Copa America
4407871.0,11591991,home,G,"Goal! Colombia 1, Panama 0. Jhon Córdoba (Colombia) header from very close range to the bottom left corner. Assisted by James Rodríguez with a cross  following a corner.",8’,,Jhon Cordoba,Colombia,James Rodriguez,Colombia,goal,Goal!,Copa America
4407871.0,,away,corner,"Corner, Colombia. Conceded by José Córdoba.",7’,,Jose Cordoba,Panama,,,,,Copa America
4407871.0,,away,end delay,Delay over. They are ready to continue.,7’,,,,,,,,Copa America
4407871.0,,away,start delay,Delay in match because of an injury Luis Díaz (Colombia).,7’,,,,,,,,Copa America
4407871.0,,home,free kick won,Luis Díaz (Colombia) wins a free kick on the left wing.,6’,,Luis Diaz,Colombia,,,,,Copa America
4407871.0,,away,free kick lost,Foul by Edgardo Fariña (Panama).,6’,,Edgardo Farina,Panama,,,,,Copa America
4407871.0,,home,free kick lost,Foul by Jhon Arias (Colombia).,5’,,Jhon Arias,Colombia,,,,,Copa America
4407871.0,,away,free kick won,Jovani Welch (Panama) wins a free kick in the defensive half.,5’,,Jovani Welch,Panama,,,,,Copa America
4407871.0,,away,start,First Half begins.,1’,,,,,,,,Copa America
4407871.0,,away,lineup,Lineups are announced and players are warming up.,,,,,,,,,Copa America
3239022.0,,away,end 14,"Match ends, Bolivia 1, Colombia 1.",,,,,,,,,Before Lorenzo
3239022.0,,away,end 2,"Second Half ends, Bolivia 1, Colombia 1.",90’,+8,,,,,,,Before Lorenzo
3239022.0,,home,corner,"Corner, Colombia. Conceded by Adrián Jusino.",90’,+7,Adrian Jusino,Bolivia,,,,,Before Lorenzo
3239022.0,,home,Y2C,Second yellow card to Carmelo Algarañaz (Bolivia) for a bad foul.,90’,+6,Carmelo Algaranaz,Bolivia,,,red_card,Red Card!,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Carmelo Algarañaz (Bolivia).,90’,+6,Carmelo Algaranaz,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,Alexander Mejía (Colombia) wins a free kick in the defensive half.,90’,+6,Alexander Mejia,Colombia,,,,,Before Lorenzo
3239022.0,,home,YC,Carmelo Algarañaz (Bolivia) is shown the yellow card for a bad foul.,90’,+4,Carmelo Algaranaz,Bolivia,,,yellow_card,Yellow card,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Carmelo Algarañaz (Bolivia).,90’,+2,Carmelo Algaranaz,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,David Ospina (Colombia) wins a free kick in the defensive half.,90’,+2,David Ospina,Colombia,,,,,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Marcelo Moreno Martins (Bolivia).,90’,+1,Marcelo Moreno,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,David Ospina (Colombia) wins a free kick in the defensive half.,90’,+1,David Ospina,Colombia,,,,,Before Lorenzo
3239022.0,,home,free kick won,Juan Carlos Arce (Bolivia) wins a free kick in the attacking half.,90’,+1,Juan Carlos Arce,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick lost,Foul by Gustavo Cuéllar (Colombia).,90’,+1,Gustavo Cuellar,Colombia,,,,,Before Lorenzo
3239022.0,,home,miss,Attempt missed. Ramiro Vaca (Bolivia) right footed shot from long range on the left is high and wide to the right from a direct free kick.,89’,,Ramiro Vaca,Bolivia,,,,,Before Lorenzo
3239022.0,,home,free kick won,Juan Carlos Arce (Bolivia) wins a free kick on the left wing.,88’,,Juan Carlos Arce,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick lost,Foul by Daniel Muñoz (Colombia).,88’,,Daniel Munoz,Colombia,,,,,Before Lorenzo
3239022.0,,away,SI,"Substitution, Colombia. Radamel Falcao replaces Roger Martínez.",87’,,Radamel Falcao,Colombia,Roger Martinez,Colombia,player_substitution,Substitution,Before Lorenzo
3239022.0,,away,SI,"Substitution, Colombia. Alexander Mejía replaces Wilmar Barrios.",87’,,Alexander Mejia,Colombia,Wilmar Barrios,Colombia,player_substitution,Substitution,Before Lorenzo
3239022.0,,home,free kick won,José Sagredo (Bolivia) wins a free kick in the attacking half.,86’,,Jose Sagredo,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick lost,Foul by Andrés Andrade (Colombia).,86’,,Andres Andrade,Colombia,,,,,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Luis Haquín (Bolivia).,85’,,Luis Haquin,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,Roger Martínez (Colombia) wins a free kick on the left wing.,85’,,Roger Martinez,Colombia,,,,,Before Lorenzo
3239022.0,8222736,home,G,"Goal! Bolivia 1, Colombia 1. Fernando Saucedo (Bolivia) right footed shot from outside the box to the top left corner. Assisted by Juan Carlos Arce.",82’,,Fernando Saucedo,Bolivia,Juan Carlos Arce,Bolivia,goal,Goal!,Before Lorenzo
3239022.0,,home,free kick lost,Hand ball by Ramiro Vaca (Bolivia).,81’,,Ramiro Vaca,Bolivia,,,,,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Juan Carlos Arce (Bolivia).,80’,,Juan Carlos Arce,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,Daniel Muñoz (Colombia) wins a free kick in the defensive half.,80’,,Daniel Munoz,Colombia,,,,,Before Lorenzo
3239022.0,,home,miss,Attempt missed. Fernando Saucedo (Bolivia) right footed shot from outside the box misses to the left. Assisted by Ramiro Vaca.,78’,,Fernando Saucedo,Bolivia,Ramiro Vaca,Bolivia,,,Before Lorenzo
3239022.0,,home,attempt blocked,Attempt blocked. Carmelo Algarañaz (Bolivia) left footed shot from outside the box is blocked.,78’,,Carmelo Algaranaz,Bolivia,,,,,Before Lorenzo
3239022.0,,home,SI,"Substitution, Bolivia. José Sagredo replaces Roberto Fernández.",73’,,Jose Sagredo,Bolivia,Roberto Fernandez,Bolivia,player_substitution,Substitution,Before Lorenzo
3239022.0,,away,SI,"Substitution, Colombia. Gustavo Cuéllar replaces Mateus Uribe.",73’,,Gustavo Cuellar,Colombia,Mateus Uribe,Colombia,player_substitution,Substitution,Before Lorenzo
3239022.0,,away,attempt saved,Attempt saved. Andrés Andrade (Colombia) left footed shot from the right side of the box is saved in the bottom right corner.,72’,,Andres Andrade,Colombia,,,,,Before Lorenzo
3239022.0,,home,free kick won,Rodrigo Ramallo (Bolivia) wins a free kick in the attacking half.,72’,,Rodrigo Ramallo,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick lost,Foul by William Tesillo (Colombia).,72’,,William Tesillo,Colombia,,,,,Before Lorenzo
3239022.0,,home,miss,Attempt missed. Ramiro Vaca (Bolivia) right footed shot from outside the box is high and wide to the right.,71’,,Ramiro Vaca,Bolivia,,,,,Before Lorenzo
3239022.0,8222727,away,G,"Goal! Bolivia 0, Colombia 1. Roger Martínez (Colombia) right footed shot from a difficult angle on the right to the bottom right corner.",68’,,Roger Martinez,Colombia,,,goal,Goal!,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Carmelo Algarañaz (Bolivia).,64’,,Carmelo Algaranaz,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,Yairo Moreno (Colombia) wins a free kick in the defensive half.,64’,,Yairo Moreno,Colombia,,,,,Before Lorenzo
3239022.0,,home,attempt blocked,Attempt blocked. Rodrigo Ramallo (Bolivia) right footed shot from the left side of the box is blocked.,64’,,Rodrigo Ramallo,Bolivia,,,,,Before Lorenzo
3239022.0,,home,SI,"Substitution, Bolivia. Fernando Saucedo replaces Moisés Villarroel.",63’,,Fernando Saucedo,Bolivia,Moises Villarroel,Bolivia,player_substitution,Substitution,Before Lorenzo
3239022.0,,home,free kick won,Rodrigo Ramallo (Bolivia) wins a free kick in the attacking half.,62’,,Rodrigo Ramallo,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick lost,Foul by William Tesillo (Colombia).,62’,,William Tesillo,Colombia,,,,,Before Lorenzo
3239022.0,,home,YC,Moisés Villarroel (Bolivia) is shown the yellow card for a bad foul.,61’,,Moises Villarroel,Bolivia,,,yellow_card,Yellow card,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Moisés Villarroel (Bolivia).,61’,,Moises Villarroel,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,Andrés Andrade (Colombia) wins a free kick in the defensive half.,61’,,Andres Andrade,Colombia,,,,,Before Lorenzo
3239022.0,,home,attempt saved,Attempt saved. Ramiro Vaca (Bolivia) right footed shot from outside the box is saved in the bottom left corner.,60’,,Ramiro Vaca,Bolivia,,,,,Before Lorenzo
3239022.0,,home,attempt blocked,Attempt blocked. Rodrigo Ramallo (Bolivia) left footed shot from outside the box is blocked.,60’,,Rodrigo Ramallo,Bolivia,,,,,Before Lorenzo
3239022.0,,home,attempt blocked,Attempt blocked. Moisés Villarroel (Bolivia) left footed shot from outside the box is blocked.,60’,,Moises Villarroel,Bolivia,,,,,Before Lorenzo
3239022.0,,away,corner,"Corner, Bolivia. Conceded by Óscar Murillo.",58’,,Oscar Murillo,Colombia,,,,,Before Lorenzo
3239022.0,,home,attempt blocked,Attempt blocked. Marcelo Moreno Martins (Bolivia) left footed shot from the left side of the box is blocked. Assisted by Juan Carlos Arce.,58’,,Marcelo Moreno,Bolivia,Juan Carlos Arce,Bolivia,,,Before Lorenzo
3239022.0,,home,miss,Attempt missed. Rodrigo Ramallo (Bolivia) header from the centre of the box misses to the right. Assisted by Juan Carlos Arce with a cross.,57’,,Rodrigo Ramallo,Bolivia,Juan Carlos Arce,Bolivia,,,Before Lorenzo
3239022.0,,away,SI,"Substitution, Colombia. Yairo Moreno replaces Luis Díaz.",57’,,Yairo Moreno,Colombia,Luis Diaz,Colombia,player_substitution,Substitution,Before Lorenzo
3239022.0,,home,SI,"Substitution, Bolivia. Ramiro Vaca replaces Erwin Saavedra.",57’,,Ramiro Vaca,Bolivia,Erwin Saavedra,Bolivia,player_substitution,Substitution,Before Lorenzo
3239022.0,,home,attempt blocked,Attempt blocked. Juan Carlos Arce (Bolivia) right footed shot from the left side of the box is blocked. Assisted by Roberto Fernández.,55’,,Juan Carlos Arce,Bolivia,Roberto Fernandez,Bolivia,,,Before Lorenzo
3239022.0,,away,corner,"Corner, Bolivia. Conceded by Wilmar Barrios.",55’,,Wilmar Barrios,Colombia,,,,,Before Lorenzo
3239022.0,,away,offside,"Offside, Colombia. Luis Díaz tries a through ball, but Roger Martínez is caught offside.",54’,,Luis Diaz,Colombia,,,,,Before Lorenzo
3239022.0,,away,miss,Attempt missed. Andrés Andrade (Colombia) right footed shot from the right side of the box misses to the left. Assisted by Roger Martínez following a fast break.,54’,,Andres Andrade,Colombia,Roger Martinez,Colombia,,,Before Lorenzo
3239022.0,,away,miss,Attempt missed. Juan Cuadrado (Colombia) right footed shot from outside the box is too high. Assisted by Andrés Andrade.,52’,,Juan Cuadrado,Colombia,Andres Andrade,Colombia,,,Before Lorenzo
3239022.0,,home,corner,"Corner, Colombia. Conceded by Adrián Jusino.",50’,,Adrian Jusino,Bolivia,,,,,Before Lorenzo
3239022.0,,home,free kick won,Marc Enoumba (Bolivia) wins a free kick in the defensive half.,49’,,Marc Enoumba,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick lost,Foul by Luis Díaz (Colombia).,49’,,Luis Diaz,Colombia,,,,,Before Lorenzo
3239022.0,,away,corner,"Corner, Bolivia. Conceded by Óscar Murillo.",48’,,Oscar Murillo,Colombia,,,,,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Carmelo Algarañaz (Bolivia).,47’,,Carmelo Algaranaz,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,Óscar Murillo (Colombia) wins a free kick in the defensive half.,47’,,Oscar Murillo,Colombia,,,,,Before Lorenzo
3239022.0,,home,miss,Attempt missed. Rodrigo Ramallo (Bolivia) right footed shot from outside the box misses to the left. Assisted by Juan Carlos Arce.,45’,,Rodrigo Ramallo,Bolivia,Juan Carlos Arce,Bolivia,,,Before Lorenzo
3239022.0,,home,SI,"Substitution, Bolivia. Carmelo Algarañaz replaces Jeyson Chura.",45’,,Carmelo Algaranaz,Bolivia,Jeyson Chura,Bolivia,player_substitution,Substitution,Before Lorenzo
3239022.0,,home,SI,"Substitution, Bolivia. Marc Enoumba replaces Diego Bejarano because of an injury.",45’,,Marc Enoumba,Bolivia,Diego Ibanez,Bolivia,player_substitution,Substitution,Before Lorenzo
3239022.0,,away,start,"Second Half begins Bolivia 0, Colombia 0.",45’,,,,,,,,Before Lorenzo
3239022.0,,away,SI,"Substitution, Colombia. Andrés Andrade replaces Juan Quintero.",45’,,Andres Andrade,Colombia,Juan Quintero,Colombia,player_substitution,Substitution,Before Lorenzo
3239022.0,,away,end 1,"First Half ends, Bolivia 0, Colombia 0.",45’,+2,,,,,,,Before Lorenzo
3239022.0,,away,YC,Daniel Muñoz (Colombia) is shown the yellow card for a bad foul.,45’,+1,Daniel Munoz,Colombia,,,yellow_card,Yellow card,Before Lorenzo
3239022.0,,home,free kick won,Juan Carlos Arce (Bolivia) wins a free kick in the defensive half.,45’,+1,Juan Carlos Arce,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick lost,Foul by Daniel Muñoz (Colombia).,45’,+1,Daniel Munoz,Colombia,,,,,Before Lorenzo
3239022.0,,home,miss,Attempt missed. Jeyson Chura (Bolivia) left footed shot from outside the box is high and wide to the left. Assisted by Erwin Saavedra.,45’,,Jeyson Chura,Bolivia,Erwin Saavedra,Bolivia,,,Before Lorenzo
3239022.0,,home,free kick won,Roberto Fernández (Bolivia) wins a free kick on the left wing.,43’,,Roberto Fernandez,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick lost,Foul by Mateus Uribe (Colombia).,43’,,Mateus Uribe,Colombia,,,,,Before Lorenzo
3239022.0,,away,attempt blocked,Attempt blocked. Juan Cuadrado (Colombia) right footed shot from outside the box is blocked.,42’,,Juan Cuadrado,Colombia,,,,,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Rodrigo Ramallo (Bolivia).,40’,,Rodrigo Ramallo,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,Roger Martínez (Colombia) wins a free kick in the attacking half.,40’,,Roger Martinez,Colombia,,,,,Before Lorenzo
3239022.0,,away,attempt saved,Attempt saved. Roger Martínez (Colombia) header from the centre of the box is saved in the centre of the goal.,39’,,Roger Martinez,Colombia,,,,,Before Lorenzo
3239022.0,,home,attempt blocked,Attempt blocked. Jeyson Chura (Bolivia) left footed shot from outside the box is blocked. Assisted by Erwin Saavedra.,38’,,Jeyson Chura,Bolivia,Erwin Saavedra,Bolivia,,,Before Lorenzo
3239022.0,,away,corner,"Corner, Bolivia. Conceded by William Tesillo.",36’,,William Tesillo,Colombia,,,,,Before Lorenzo
3239022.0,,home,offside,"Offside, Bolivia. Rodrigo Ramallo tries a through ball, but Marcelo Moreno Martins is caught offside.",34’,,Rodrigo Ramallo,Bolivia,,,,,Before Lorenzo
3239022.0,,away,corner,"Corner, Bolivia. Conceded by Wilmar Barrios.",34’,,Wilmar Barrios,Colombia,,,,,Before Lorenzo
3239022.0,,home,free kick lost,Hand ball by Erwin Saavedra (Bolivia).,33’,,Erwin Saavedra,Bolivia,,,,,Before Lorenzo
3239022.0,,away,miss,Attempt missed. Roger Martínez (Colombia) right footed shot from a difficult angle on the right is high and wide to the left. Assisted by Luis Díaz.,32’,,Roger Martinez,Colombia,Luis Diaz,Colombia,,,Before Lorenzo
3239022.0,,home,miss,Attempt missed. Juan Carlos Arce (Bolivia) right footed shot from more than 35 yards is high and wide to the right. Assisted by Rodrigo Ramallo.,31’,,Juan Carlos Arce,Bolivia,Rodrigo Ramallo,Bolivia,,,Before Lorenzo
3239022.0,,home,free kick won,Marcelo Moreno Martins (Bolivia) wins a free kick in the defensive half.,30’,,Marcelo Moreno,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick lost,Foul by Wilmar Barrios (Colombia).,30’,,Wilmar Barrios,Colombia,,,,,Before Lorenzo
3239022.0,,away,attempt blocked,Attempt blocked. Roger Martínez (Colombia) left footed shot from outside the box is blocked. Assisted by Juan Cuadrado.,30’,,Roger Martinez,Colombia,Juan Cuadrado,Colombia,,,Before Lorenzo
3239022.0,,home,attempt blocked,Attempt blocked. Moisés Villarroel (Bolivia) left footed shot from long range on the left is blocked. Assisted by Erwin Saavedra.,28’,,Moises Villarroel,Bolivia,Erwin Saavedra,Bolivia,,,Before Lorenzo
3239022.0,,away,miss,Attempt missed. Juan Quintero (Colombia) left footed shot from outside the box is too high from a direct free kick.,27’,,Juan Quintero,Colombia,,,,,Before Lorenzo
3239022.0,,home,YC,Adrián Jusino (Bolivia) is shown the yellow card for a bad foul.,26’,,Adrian Jusino,Bolivia,,,yellow_card,Yellow card,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Adrián Jusino (Bolivia).,25’,,Adrian Jusino,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,Roger Martínez (Colombia) wins a free kick in the attacking half.,25’,,Roger Martinez,Colombia,,,,,Before Lorenzo
3239022.0,,home,attempt saved,Attempt saved. Erwin Saavedra (Bolivia) right footed shot from outside the box is saved in the centre of the goal. Assisted by Roberto Fernández.,25’,,Erwin Saavedra,Bolivia,Roberto Fernandez,Bolivia,,,Before Lorenzo
3239022.0,,away,corner,"Corner, Bolivia. Conceded by Davinson Sánchez.",21’,,Davinson Sánchez,Colombia,,,,,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Rodrigo Ramallo (Bolivia).,20’,,Rodrigo Ramallo,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,Daniel Muñoz (Colombia) wins a free kick in the defensive half.,20’,,Daniel Munoz,Colombia,,,,,Before Lorenzo
3239022.0,,home,attempt blocked,Attempt blocked. Erwin Saavedra (Bolivia) right footed shot from the right side of the box is blocked.,20’,,Erwin Saavedra,Bolivia,,,,,Before Lorenzo
3239022.0,,away,offside,"Offside, Colombia. Juan Cuadrado tries a through ball, but Roger Martínez is caught offside.",19’,,Juan Cuadrado,Colombia,,,,,Before Lorenzo
3239022.0,,home,miss,Attempt missed. Moisés Villarroel (Bolivia) left footed shot from outside the box misses to the right.,16’,,Moises Villarroel,Bolivia,,,,,Before Lorenzo
3239022.0,,home,miss,Attempt missed. Erwin Saavedra (Bolivia) right footed shot from outside the box is just a bit too high. Assisted by Diego Bejarano.,14’,,Erwin Saavedra,Bolivia,Diego Ibanez,Bolivia,,,Before Lorenzo
3239022.0,,away,attempt blocked,Attempt blocked. Luis Díaz (Colombia) right footed shot from the left side of the box is blocked. Assisted by Mateus Uribe.,13’,,Luis Diaz,Colombia,Mateus Uribe,Colombia,,,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Juan Carlos Arce (Bolivia).,12’,,Juan Carlos Arce,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,Wilmar Barrios (Colombia) wins a free kick in the defensive half.,12’,,Wilmar Barrios,Colombia,,,,,Before Lorenzo
3239022.0,,home,free kick won,Juan Carlos Arce (Bolivia) wins a free kick in the attacking half.,11’,,Juan Carlos Arce,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick lost,Foul by Óscar Murillo (Colombia).,11’,,Oscar Murillo,Colombia,,,,,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Moisés Villarroel (Bolivia).,10’,,Moises Villarroel,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,Juan Cuadrado (Colombia) wins a free kick in the defensive half.,10’,,Juan Cuadrado,Colombia,,,,,Before Lorenzo
3239022.0,,away,attempt saved,Attempt saved. Juan Cuadrado (Colombia) right footed shot from outside the box is saved in the bottom left corner. Assisted by Luis Díaz.,9’,,Juan Cuadrado,Colombia,Luis Diaz,Colombia,,,Before Lorenzo
3239022.0,,home,attempt blocked,Attempt blocked. Juan Carlos Arce (Bolivia) right footed shot from long range on the left is blocked. Assisted by Roberto Fernández.,9’,,Juan Carlos Arce,Bolivia,Roberto Fernandez,Bolivia,,,Before Lorenzo
3239022.0,,home,free kick lost,Foul by Marcelo Moreno Martins (Bolivia).,7’,,Marcelo Moreno,Bolivia,,,,,Before Lorenzo
3239022.0,,away,free kick won,Davinson Sánchez (Colombia) wins a free kick in the defensive half.,7’,,Davinson Sánchez,Colombia,,,,,Before Lorenzo
3239022.0,,away,corner,"Corner, Bolivia. Conceded by Daniel Muñoz.",3’,,Daniel Munoz,Colombia,,,,,Before Lorenzo
3239022.0,,away,start,First Half begins.,,,,,,,,,Before Lorenzo
3239022.0,,away,lineup,Lineups are announced and players are warming up.,,,,,,,,,Before Lorenzo
3239003.0,,away,end 14,"Match ends, Paraguay 1, Colombia 1.",,,,,,,,,Before Lorenzo
3239003.0,,away,end 2,"Second Half ends, Paraguay 1, Colombia 1.",90’,+6,,,,,,,Before Lorenzo
3239003.0,,away,YC,Alexander Mejía (Colombia) is shown the yellow card for a bad foul.,90’,+4,Alexander Mejia,Colombia,,,yellow_card,Yellow card,Before Lorenzo
3239003.0,,home,free kick won,Mathías Villasanti (Paraguay) wins a free kick in the defensive half.,90’,+4,Mathias Villasanti,Paraguay,,,,,Before Lorenzo
3239003.0,,away,free kick lost,Foul by Alexander Mejía (Colombia).,90’,+4,Alexander Mejia,Colombia,,,,,Before Lorenzo
